date,state,fips,cases,deaths
2022-1-10,Virginia,51,1278739,15671
2022-1-10,Washington,53,981826,10087
2022-1-10,West Virginia,54,360269,5445
2022-1-10,Wisconsin,55,1219471,11475
2022-1-10,Wyoming,56,121519,1572
2022-1-11,Alabama,1,993418,16630
2022-1-11,Alaska,2,167509,956
2022-1-11,American Samoa,60,11,0
2022-1-11,Arizona,4,1505580,24986
2022-1-11,Arkansas,5,629825,9358
2022-1-11,California,6,6447667,77447
2022-1-11,Colorado,8,1065172,10726
2022-1-11,Connecticut,9,611867,9435
2022-1-11,Delaware,10,210437,2373
2022-1-11,District of Columbia,11,117586,1237
2022-1-11,Florida,12,4806782,62813
2022-1-11,Georgia,13,1999095,30551
2022-1-11,Guam,66,21563,275
2022-1-11,Hawaii,15,146000,1102
2022-1-11,Idaho,16,331339,4244
2022-1-11,Illinois,17,2492045,32028
2022-1-11,Indiana,18,1382348,19908
2022-1-11,Iowa,19,619061,8019
2022-1-11,Kansas,20,580720,7144
2022-1-11,Kentucky,21,950389,12462
2022-1-11,Louisiana,22,949941,15102
2022-1-11,Maine,23,155155,1623
2022-1-11,Maryland,24,850558,12328
2022-1-11,Massachusetts,25,1365608,20763
2022-1-11,Michigan,26,1899802,29979
2022-1-11,Minnesota,27,1104634,10978
2022-1-11,Mississippi,28,608768,10563
2022-1-11,Missouri,29,1136678,16722
2022-1-11,Montana,30,206771,2928
2022-1-11,Nebraska,31,367878,3486
2022-1-11,Nevada,32,552259,8561
2022-1-11,New Hampshire,33,226132,2032
2022-1-11,New Jersey,34,1892142,29634
2022-1-11,New Mexico,35,381295,6047
2022-1-11,New York,36,4244155,60428
2022-1-11,North Carolina,37,1904215,19716
2022-1-11,North Dakota,38,184658,2079
2022-1-11,Northern Mariana Islands,69,3698,20
2022-1-11,Ohio,39,2226881,30435
2022-1-11,Oklahoma,40,769662,11647
2022-1-11,Oregon,41,486202,5814
2022-1-11,Pennsylvania,42,2321087,37899
2022-1-11,Puerto Rico,72,397704,3393
2022-1-11,Rhode Island,44,284907,3144
2022-1-11,South Carolina,45,1102603,14803
2022-1-11,South Dakota,46,195204,2528
2022-1-11,Tennessee,47,1514839,20920
2022-1-11,Texas,48,5141662,76949
2022-1-11,Utah,49,716154,3922
2022-1-11,Vermont,50,76673,483
2022-1-11,Virgin Islands,78,12953,90
2022-1-11,Virginia,51,1295420,15715
2022-1-11,Washington,53,996084,10100
2022-1-11,West Virginia,54,362777,5452
2022-1-11,Wisconsin,55,1234510,11527
2022-1-11,Wyoming,56,122754,1588
2022-1-12,Alabama,1,1004622,16641
2022-1-12,Alaska,2,172018,961
2022-1-12,American Samoa,60,11,0
2022-1-12,Arizona,4,1524363,24992
2022-1-12,Arkansas,5,640799,9372
2022-1-12,California,6,6556829,77595
2022-1-12,Colorado,8,1079375,10760
2022-1-12,Connecticut,9,619185,9442
2022-1-12,Delaware,10,213993,2377
2022-1-12,District of Columbia,11,118802,1240
2022-1-12,Florida,12,4878524,62819
2022-1-12,Georgia,13,2017520,30603
2022-1-12,Guam,66,21563,275
2022-1-12,Hawaii,15,149460,1107
2022-1-12,Idaho,16,334167,4261
2022-1-12,Illinois,17,2526835,32187
2022-1-12,Indiana,18,1397361,20035
2022-1-12,Iowa,19,631301,8201
2022-1-12,Kansas,20,602585,7172
2022-1-12,Kentucky,21,961883,12483
2022-1-12,Louisiana,22,967533,15116
2022-1-12,Maine,23,156532,1623
2022-1-12,Maryland,24,861593,12415
2022-1-12,Massachusetts,25,1389904,20835
2022-1-12,Michigan,26,1935508,30377
2022-1-12,Minnesota,27,1115338,11027
2022-1-12,Mississippi,28,616972,10589
2022-1-12,Missouri,29,1150130,16754
2022-1-12,Montana,30,208576,2934
2022-1-12,Nebraska,31,371654,3495
2022-1-12,Nevada,32,558529,8584
2022-1-12,New Hampshire,33,229373,2032
2022-1-12,New Jersey,34,1915417,29737
2022-1-12,New Mexico,35,388207,6075
2022-1-12,New York,36,4299066,60638
2022-1-12,North Carolina,37,1928584,19774
2022-1-12,North Dakota,38,187573,2086
2022-1-12,Northern Mariana Islands,69,3751,20
2022-1-12,Ohio,39,2246974,30435
2022-1-12,Oklahoma,40,775169,11741
2022-1-12,Oregon,41,494945,5845
2022-1-12,Pennsylvania,42,2351028,38103
2022-1-12,Puerto Rico,72,407286,3421
2022-1-12,Rhode Island,44,290634,3151
2022-1-12,South Carolina,45,1114781,14848
2022-1-12,South Dakota,46,197912,2534
2022-1-12,Tennessee,47,1528301,20978
2022-1-12,Texas,48,5215557,77094
2022-1-12,Utah,49,726374,3936
2022-1-12,Vermont,50,81987,490
2022-1-12,Virgin Islands,78,12953,90
2022-1-12,Virginia,51,1315256,15750
2022-1-12,Washington,53,1013375,10175
2022-1-12,West Virginia,54,367217,5481
2022-1-12,Wisconsin,55,1252891,11559
2022-1-12,Wyoming,56,123743,1588
2022-1-13,Alabama,1,1004622,16641
2022-1-13,Alaska,2,172018,961
2022-1-13,American Samoa,60,11,0
2022-1-13,Arizona,4,1542936,25002
2022-1-13,Arkansas,5,653789,9390
2022-1-13,California,6,6716565,77839
2022-1-13,Colorado,8,1094475,10790
2022-1-13,Connecticut,9,628789,9442
2022-1-13,Delaware,10,218486,2380
2022-1-13,District of Columbia,11,120327,1245
2022-1-13,Florida,12,4933518,63081
2022-1-13,Georgia,13,2040258,30673
2022-1-13,Guam,66,23448,275
2022-1-13,Hawaii,15,152811,1111
2022-1-13,Idaho,16,336524,4264
2022-1-13,Illinois,17,2563715,32356
2022-1-13,Indiana,18,1413825,20123
2022-1-13,Iowa,19,631301,8201
2022-1-13,Kansas,20,603054,7174
2022-1-13,Kentucky,21,971837,12508
2022-1-13,Louisiana,22,982465,15127
2022-1-13,Maine,23,158087,1626
2022-1-13,Maryland,24,872182,12480
2022-1-13,Massachusetts,25,1411613,20872
2022-1-13,Michigan,26,1935508,30377
2022-1-13,Minnesota,27,1126837,11079
2022-1-13,Mississippi,28,625328,10606
2022-1-13,Missouri,29,1165922,16771
2022-1-13,Montana,30,210412,2936
2022-1-13,Nebraska,31,376695,3527
2022-1-13,Nevada,32,565911,8606
2022-1-13,New Hampshire,33,233508,2051
2022-1-13,New Jersey,34,1939089,29853
2022-1-13,New Mexico,35,393736,6111
2022-1-13,New York,36,4361115,60876
2022-1-13,North Carolina,37,1965349,19861
2022-1-13,North Dakota,38,190189,2088
2022-1-13,Northern Mariana Islands,69,3802,20
2022-1-13,Ohio,39,2266236,30435
2022-1-13,Oklahoma,40,785671,11741
2022-1-13,Oregon,41,504731,5870
2022-1-13,Pennsylvania,42,2377252,38253
2022-1-13,Puerto Rico,72,418738,3446
2022-1-13,Rhode Island,44,296304,3163
2022-1-13,South Carolina,45,1132825,14880
2022-1-13,South Dakota,46,200496,2544
2022-1-13,Tennessee,47,1541183,21024
2022-1-13,Texas,48,5287761,77212
2022-1-13,Utah,49,739364,3943
2022-1-13,Vermont,50,83994,490
2022-1-13,Virgin Islands,78,13401,91
2022-1-13,Virginia,51,1334198,15785
2022-1-13,Washington,53,1030529,10226
2022-1-13,West Virginia,54,372674,5503
2022-1-13,Wisconsin,55,1270126,11593
2022-1-13,Wyoming,56,124986,1588
2022-1-14,Alabama,1,1004622,16641
2022-1-14,Alaska,2,177474,963
2022-1-14,American Samoa,60,11,0
2022-1-14,Arizona,4,1563193,25068
2022-1-14,Arkansas,5,664194,9413
2022-1-14,California,6,6832478,77940
2022-1-14,Colorado,8,1107965,10826
2022-1-14,Connecticut,9,637572,9556
2022-1-14,Delaware,10,221811,2396
2022-1-14,District of Columbia,11,121871,1255
2022-1-14,Florida,12,4992579,63158
2022-1-14,Georgia,13,2059446,30723
2022-1-14,Guam,66,23886,275
2022-1-14,Hawaii,15,155839,1114
2022-1-14,Idaho,16,339780,4271
2022-1-14,Illinois,17,2593378,32532
2022-1-14,Indiana,18,1429683,20226
2022-1-14,Iowa,19,631301,8201
2022-1-14,Kansas,20,621643,7194
2022-1-14,Kentucky,21,984233,12536
2022-1-14,Louisiana,22,996623,15137
2022-1-14,Maine,23,159498,1644
2022-1-14,Maryland,24,882170,12551
2022-1-14,Massachusetts,25,1426283,20939
2022-1-14,Michigan,26,1978771,30674
2022-1-14,Minnesota,27,1138386,11111
2022-1-14,Mississippi,28,634628,10625
2022-1-14,Missouri,29,1176175,16800
2022-1-14,Montana,30,212592,2947
2022-1-14,Nebraska,31,383915,3540
2022-1-14,Nevada,32,572769,8627
2022-1-14,New Hampshire,33,235898,2079
2022-1-14,New Jersey,34,1962198,29959
2022-1-14,New Mexico,35,398939,6147
2022-1-14,New York,36,4408467,61099
2022-1-14,North Carolina,37,1999696,19914
2022-1-14,North Dakota,38,192284,2091
2022-1-14,Northern Mariana Islands,69,3868,21
2022-1-14,Ohio,39,2307691,30922
2022-1-14,Oklahoma,40,796986,11741
2022-1-14,Oregon,41,513391,5883
2022-1-14,Pennsylvania,42,2403053,38426
2022-1-14,Puerto Rico,72,431947,3473
2022-1-14,Rhode Island,44,302109,3175
2022-1-14,South Carolina,45,1153125,14914
2022-1-14,South Dakota,46,203137,2559
2022-1-14,Tennessee,47,1557580,21091
2022-1-14,Texas,48,5408781,77347
2022-1-14,Utah,49,750492,3951
2022-1-14,Vermont,50,86311,493
2022-1-14,Virgin Islands,78,13521,91
2022-1-14,Virginia,51,1351417,15803
2022-1-14,Washington,53,1046371,10286
2022-1-14,West Virginia,54,377735,5516
2022-1-14,Wisconsin,55,1297618,11649
2022-1-14,Wyoming,56,126468,1588
2022-1-15,Alabama,1,1004622,16641
2022-1-15,Alaska,2,177474,963
2022-1-15,American Samoa,60,11,0
2022-1-15,Arizona,4,1588155,25171
2022-1-15,Arkansas,5,675790,9430
2022-1-15,California,6,6874405,77966
2022-1-15,Colorado,8,1107965,10826
2022-1-15,Connecticut,9,637572,9556
2022-1-15,Delaware,10,225094,2424
2022-1-15,District of Columbia,11,121871,1255
2022-1-15,Florida,12,5041918,63158
2022-1-15,Georgia,13,2059446,30723
2022-1-15,Guam,66,23886,275
2022-1-15,Hawaii,15,161766,1120
2022-1-15,Idaho,16,340945,4275
2022-1-15,Illinois,17,2593378,32532
2022-1-15,Indiana,18,1429683,20226
2022-1-15,Iowa,19,645410,8201
2022-1-15,Kansas,20,621643,7194
2022-1-15,Kentucky,21,985252,12536
2022-1-15,Louisiana,22,996623,15137
2022-1-15,Maine,23,160857,1658
2022-1-15,Maryland,24,892052,12608
2022-1-15,Massachusetts,25,1426283,20939
2022-1-15,Michigan,26,1978771,30674
2022-1-15,Minnesota,27,1138386,11111
2022-1-15,Mississippi,28,634628,10625
2022-1-15,Missouri,29,1193393,16822
2022-1-15,Montana,30,212592,2947
2022-1-15,Nebraska,31,383915,3540
2022-1-15,Nevada,32,572769,8627
2022-1-15,New Hampshire,33,235898,2079
2022-1-15,New Jersey,34,1979057,30079
2022-1-15,New Mexico,35,398939,6147
2022-1-15,New York,36,4456337,61193
2022-1-15,North Carolina,37,2001087,19914
2022-1-15,North Dakota,38,194523,2092
2022-1-15,Northern Mariana Islands,69,3905,21
2022-1-15,Ohio,39,2357990,30922
2022-1-15,Oklahoma,40,796986,11741
2022-1-15,Oregon,41,513391,5883
2022-1-15,Pennsylvania,42,2425456,38611
2022-1-15,Puerto Rico,72,440722,3493
2022-1-15,Rhode Island,44,302109,3175
2022-1-15,South Carolina,45,1153125,14914
2022-1-15,South Dakota,46,203137,2559
2022-1-15,Tennessee,47,1578888,21268
2022-1-15,Texas,48,5472025,77467
2022-1-15,Utah,49,750492,3951
2022-1-15,Vermont,50,88104,497
2022-1-15,Virgin Islands,78,13521,91
2022-1-15,Virginia,51,1351417,15803
2022-1-15,Washington,53,1046371,10286
2022-1-15,West Virginia,54,382958,5516
2022-1-15,Wisconsin,55,1297618,11649
2022-1-15,Wyoming,56,126468,1588
2022-1-16,Alabama,1,1056478,16734
2022-1-16,Alaska,2,177474,963
2022-1-16,American Samoa,60,11,0
2022-1-16,Arizona,4,1609792,25211
2022-1-16,Arkansas,5,681176,9434
2022-1-16,California,6,6919509,78017
2022-1-16,Colorado,8,1112509,10836
2022-1-16,Connecticut,9,637572,9556
2022-1-16,Delaware,10,227594,2424
2022-1-16,District of Columbia,11,121871,1255
2022-1-16,Florida,12,5041918,63158
2022-1-16,Georgia,13,2059446,30723
2022-1-16,Guam,66,24287,275
2022-1-16,Hawaii,15,165622,1123
2022-1-16,Idaho,16,340945,4275
2022-1-16,Illinois,17,2593378,32532
2022-1-16,Indiana,18,1429683,20226
2022-1-16,Iowa,19,645410,8201
2022-1-16,Kansas,20,621643,7194
2022-1-16,Kentucky,21,990378,12536
2022-1-16,Louisiana,22,996623,15137
2022-1-16,Maine,23,160857,1658
2022-1-16,Maryland,24,899922,12666
2022-1-16,Massachusetts,25,1426283,20939
2022-1-16,Michigan,26,1978771,30674
2022-1-16,Minnesota,27,1138386,11111
2022-1-16,Mississippi,28,634628,10625
2022-1-16,Missouri,29,1193420,16822
2022-1-16,Montana,30,212592,2947
2022-1-16,Nebraska,31,383915,3540
2022-1-16,Nevada,32,572769,8627
2022-1-16,New Hampshire,33,235898,2079
2022-1-16,New Jersey,34,1994502,30089
2022-1-16,New Mexico,35,398939,6147
2022-1-16,New York,36,4507601,61259
2022-1-16,North Carolina,37,2001087,19914
2022-1-16,North Dakota,38,195590,2092
2022-1-16,Northern Mariana Islands,69,3905,21
2022-1-16,Ohio,39,2384107,30922
2022-1-16,Oklahoma,40,796986,11741
2022-1-16,Oregon,41,513391,5883
2022-1-16,Pennsylvania,42,2458722,38619
2022-1-16,Puerto Rico,72,446191,3511
2022-1-16,Rhode Island,44,302109,3175
2022-1-16,South Carolina,45,1153125,14914
2022-1-16,South Dakota,46,203137,2559
2022-1-16,Tennessee,47,1578888,21268
2022-1-16,Texas,48,5522176,77516
2022-1-16,Utah,49,750492,3951
2022-1-16,Vermont,50,90668,497
2022-1-16,Virgin Islands,78,13521,91
2022-1-16,Virginia,51,1351417,15803
2022-1-16,Washington,53,1046371,10286
2022-1-16,West Virginia,54,387115,5516
2022-1-16,Wisconsin,55,1297618,11649
2022-1-16,Wyoming,56,126468,1588
2022-1-17,Alabama,1,1064536,16734
2022-1-17,Alaska,2,177474,963
2022-1-17,American Samoa,60,11,0
2022-1-17,Arizona,4,1621858,25212
2022-1-17,Arkansas,5,684776,9437
2022-1-17,California,6,7140744,78142
2022-1-17,Colorado,8,1136916,10869
2022-1-17,Connecticut,9,653416,9554
2022-1-17,Delaware,10,229759,2424
2022-1-17,District of Columbia,11,121871,1255
2022-1-17,Florida,12,5041918,63158
2022-1-17,Georgia,13,2093467,30791
2022-1-17,Guam,66,24550,275
2022-1-17,Hawaii,15,170259,1123
2022-1-17,Idaho,16,340945,4275
2022-1-17,Illinois,17,2593378,32532
2022-1-17,Indiana,18,1466269,20308
2022-1-17,Iowa,19,645410,8201
2022-1-17,Kansas,20,621649,7194
2022-1-17,Kentucky,21,992243,12536
2022-1-17,Louisiana,22,996623,15137
2022-1-17,Maine,23,160857,1658
2022-1-17,Maryland,24,906460,12718
2022-1-17,Massachusetts,25,1426283,20939
2022-1-17,Michigan,26,1978771,30674
2022-1-17,Minnesota,27,1138386,11111
2022-1-17,Mississippi,28,634628,10625
2022-1-17,Missouri,29,1193421,16822
2022-1-17,Montana,30,212592,2947
2022-1-17,Nebraska,31,392027,3540
2022-1-17,Nevada,32,572769,8627
2022-1-17,New Hampshire,33,235898,2079
2022-1-17,New Jersey,34,2003580,30120
2022-1-17,New Mexico,35,398939,6147
2022-1-17,New York,36,4534373,61522
2022-1-17,North Carolina,37,2001087,19914
2022-1-17,North Dakota,38,196344,2092
2022-1-17,Northern Mariana Islands,69,3971,21
2022-1-17,Ohio,39,2403645,30922
2022-1-17,Oklahoma,40,839143,11741
2022-1-17,Oregon,41,513391,5883
2022-1-17,Pennsylvania,42,2474466,38619
2022-1-17,Puerto Rico,72,452033,3520
2022-1-17,Rhode Island,44,313700,3188
2022-1-17,South Carolina,45,1153125,14914
2022-1-17,South Dakota,46,203137,2559
2022-1-17,Tennessee,47,1578888,21268
2022-1-17,Texas,48,5590444,77519
2022-1-17,Utah,49,750492,3951
2022-1-17,Vermont,50,90668,497
2022-1-17,Virgin Islands,78,13760,91
2022-1-17,Virginia,51,1397155,15814
2022-1-17,Washington,53,1046371,10286
2022-1-17,West Virginia,54,390788,5535
2022-1-17,Wisconsin,55,1380805,11712
2022-1-17,Wyoming,56,126468,1588
2022-1-18,Alabama,1,1071264,16734
2022-1-18,Alaska,2,177474,963
2022-1-18,American Samoa,60,11,0
2022-1-18,Arizona,4,1645694,25395
2022-1-18,Arkansas,5,687989,9452
2022-1-18,California,6,7215028,78224
2022-1-18,Colorado,8,1148600,10879
2022-1-18,Connecticut,9,657680,9564
2022-1-18,Delaware,10,230876,2424
2022-1-18,District of Columbia,11,125707,1260
2022-1-18,Florida,12,5153539,63455
2022-1-18,Georgia,13,2105254,30822
2022-1-18,Guam,66,24550,275
2022-1-18,Hawaii,15,176439,1123
2022-1-18,Idaho,16,344842,4284
2022-1-18,Illinois,17,2686801,32851
2022-1-18,Indiana,18,1478101,20385
2022-1-18,Iowa,19,657146,8201
2022-1-18,Kansas,20,622960,7200
2022-1-18,Kentucky,21,1025593,12626
2022-1-18,Louisiana,22,1025748,15195
2022-1-18,Maine,23,161395,1658
2022-1-18,Maryland,24,909675,12786
2022-1-18,Massachusetts,25,1487277,20999
2022-1-18,Michigan,26,1979106,30674
2022-1-18,Minnesota,27,1149028,11140
2022-1-18,Mississippi,28,657084,10642
2022-1-18,Missouri,29,1219753,16847
2022-1-18,Montana,30,216626,2958
2022-1-18,Nebraska,31,396990,3543
2022-1-18,Nevada,32,596497,8654
2022-1-18,New Hampshire,33,250581,2085
2022-1-18,New Jersey,34,2014702,30170
2022-1-18,New Mexico,35,420192,6179
2022-1-18,New York,36,4556685,61859
2022-1-18,North Carolina,37,2122402,20011
2022-1-18,North Dakota,38,199259,2093
2022-1-18,Northern Mariana Islands,69,4014,21
2022-1-18,Ohio,39,2418792,31245
2022-1-18,Oklahoma,40,842996,11741
2022-1-18,Oregon,41,541415,5892
2022-1-18,Pennsylvania,42,2490929,38655
2022-1-18,Puerto Rico,72,452531,3542
2022-1-18,Rhode Island,44,317344,3200
2022-1-18,South Carolina,45,1225570,15015
2022-1-18,South Dakota,46,205402,2560
2022-1-18,Tennessee,47,1625651,21504
2022-1-18,Texas,48,5644397,77659
2022-1-18,Utah,49,790375,3979
2022-1-18,Vermont,50,92198,499
2022-1-18,Virgin Islands,78,13901,94
2022-1-18,Virginia,51,1407403,15822
2022-1-18,Washington,53,1110011,10310
2022-1-18,West Virginia,54,392737,5561
2022-1-18,Wisconsin,55,1400573,11758
2022-1-18,Wyoming,56,130553,1601
2022-1-19,Alabama,1,1088370,16756
2022-1-19,Alaska,2,187655,1027
2022-1-19,American Samoa,60,18,0
2022-1-19,Arizona,4,1666191,25416
2022-1-19,Arkansas,5,702483,9462
2022-1-19,California,6,7324358,78325
2022-1-19,Colorado,8,1157189,10921
2022-1-19,Connecticut,9,662425,9670
2022-1-19,Delaware,10,232132,2440
2022-1-19,District of Columbia,11,126187,1263
2022-1-19,Florida,12,5196718,63458
2022-1-19,Georgia,13,2131602,30859
2022-1-19,Guam,66,26002,277
2022-1-19,Hawaii,15,180337,1123
2022-1-19,Idaho,16,349062,4294
2022-1-19,Illinois,17,2713231,33052
2022-1-19,Indiana,18,1494314,20500
2022-1-19,Iowa,19,669705,8317
2022-1-19,Kansas,20,660951,7326
2022-1-19,Kentucky,21,1038614,12668
2022-1-19,Louisiana,22,1037249,15246
2022-1-19,Maine,23,162940,1688
2022-1-19,Maryland,24,913716,12866
2022-1-19,Massachusetts,25,1503398,21208
2022-1-19,Michigan,26,2077405,31239
2022-1-19,Minnesota,27,1193644,11177
2022-1-19,Mississippi,28,665544,10690
2022-1-19,Missouri,29,1234661,16996
2022-1-19,Montana,30,218634,2965
2022-1-19,Nebraska,31,402489,3548
2022-1-19,Nevada,32,601682,8688
2022-1-19,New Hampshire,33,251441,2109
2022-1-19,New Jersey,34,2025616,30315
2022-1-19,New Mexico,35,425920,6207
2022-1-19,New York,36,4580060,62117
2022-1-19,North Carolina,37,2141873,20049
2022-1-19,North Dakota,38,202379,2102
2022-1-19,Northern Mariana Islands,69,4067,21
2022-1-19,Ohio,39,2439205,31245
2022-1-19,Oklahoma,40,852997,11873
2022-1-19,Oregon,41,549942,5908
2022-1-19,Pennsylvania,42,2506602,38767
2022-1-19,Puerto Rico,72,456836,3563
2022-1-19,Rhode Island,44,320617,3215
2022-1-19,South Carolina,45,1236732,15029
2022-1-19,South Dakota,46,211885,2573
2022-1-19,Tennessee,47,1634078,21506
2022-1-19,Texas,48,5700444,77809
2022-1-19,Utah,49,802939,3997
2022-1-19,Vermont,50,93492,507
2022-1-19,Virgin Islands,78,13901,94
2022-1-19,Virginia,51,1419883,15835
2022-1-19,Washington,53,1123865,10336
2022-1-19,West Virginia,54,396343,5576
2022-1-19,Wisconsin,55,1415127,11825
2022-1-19,Wyoming,56,132145,1601
2022-1-20,Alabama,1,1104356,16792
2022-1-20,Alaska,2,187655,1027
2022-1-20,American Samoa,60,18,0
2022-1-20,Arizona,4,1683915,25429
2022-1-20,Arkansas,5,713643,9470
2022-1-20,California,6,7487212,78529
2022-1-20,Colorado,8,1173241,10955
2022-1-20,Connecticut,9,667230,9683
2022-1-20,Delaware,10,233843,2450
2022-1-20,District of Columbia,11,126675,1264
2022-1-20,Florida,12,5242386,63569
2022-1-20,Georgia,13,2152991,30982
2022-1-20,Guam,66,26726,277
2022-1-20,Hawaii,15,186148,1132
2022-1-20,Idaho,16,352509,4319
2022-1-20,Illinois,17,2736601,33278
2022-1-20,Indiana,18,1510684,20637
2022-1-20,Iowa,19,669705,8317
2022-1-20,Kansas,20,660951,7326
2022-1-20,Kentucky,21,1051719,12692
2022-1-20,Louisiana,22,1050080,15283
2022-1-20,Maine,23,164324,1691
2022-1-20,Maryland,24,922613,12936
2022-1-20,Massachusetts,25,1519783,21295
2022-1-20,Michigan,26,2077405,31239
2022-1-20,Minnesota,27,1205069,11255
2022-1-20,Mississippi,28,673873,10707
2022-1-20,Missouri,29,1250937,17024
2022-1-20,Montana,30,220699,2967
2022-1-20,Nebraska,31,407804,3562
2022-1-20,Nevada,32,607857,8709
2022-1-20,New Hampshire,33,254715,2123
2022-1-20,New Jersey,34,2037690,30476
2022-1-20,New Mexico,35,431887,6231
2022-1-20,New York,36,4610691,62319
2022-1-20,North Carolina,37,2167626,20119
2022-1-20,North Dakota,38,205384,2107
2022-1-20,Northern Mariana Islands,69,4119,21
2022-1-20,Ohio,39,2460869,31245
2022-1-20,Oklahoma,40,866403,11873
2022-1-20,Oregon,41,559960,5916
2022-1-20,Pennsylvania,42,2523956,39093
2022-1-20,Puerto Rico,72,461190,3593
2022-1-20,Rhode Island,44,324234,3224
2022-1-20,South Carolina,45,1249632,15053
2022-1-20,South Dakota,46,214473,2582
2022-1-20,Tennessee,47,1650587,21603
2022-1-20,Texas,48,5746859,77986
2022-1-20,Utah,49,814547,4019
2022-1-20,Vermont,50,93492,507
2022-1-20,Virgin Islands,78,14028,94
2022-1-20,Virginia,51,1434686,15853
2022-1-20,Washington,53,1141184,10425
2022-1-20,West Virginia,54,401796,5590
2022-1-20,Wisconsin,55,1433460,11867
2022-1-20,Wyoming,56,133495,1601
2022-1-21,Alabama,1,1120881,16824
2022-1-21,Alaska,2,194133,1027
2022-1-21,American Samoa,60,18,0
2022-1-21,Arizona,4,1701949,25502
2022-1-21,Arkansas,5,726716,9484
2022-1-21,California,6,7621774,78700
2022-1-21,Colorado,8,1186421,10974
2022-1-21,Connecticut,9,671674,9769
2022-1-21,Delaware,10,236022,2457
2022-1-21,District of Columbia,11,127200,1267
2022-1-21,Florida,12,5281000,63763
2022-1-21,Georgia,13,2171163,31066
2022-1-21,Guam,66,26726,277
2022-1-21,Hawaii,15,190551,1134
2022-1-21,Idaho,16,356265,4325
2022-1-21,Illinois,17,2777353,33446
2022-1-21,Indiana,18,1528366,20751
2022-1-21,Iowa,19,669705,8317
2022-1-21,Kansas,20,681740,7352
2022-1-21,Kentucky,21,1067360,12719
2022-1-21,Louisiana,22,1060022,15324
2022-1-21,Maine,23,165691,1693
2022-1-21,Maryland,24,927349,13003
2022-1-21,Massachusetts,25,1535986,21402
2022-1-21,Michigan,26,2118580,31466
2022-1-21,Minnesota,27,1216874,11291
2022-1-21,Mississippi,28,681382,10721
2022-1-21,Missouri,29,1266288,17245
2022-1-21,Montana,30,222716,2980
2022-1-21,Nebraska,31,413056,3569
2022-1-21,Nevada,32,614505,8736
2022-1-21,New Hampshire,33,257793,2135
2022-1-21,New Jersey,34,2049573,30618
2022-1-21,New Mexico,35,437934,6261
2022-1-21,New York,36,4638987,62543
2022-1-21,North Carolina,37,2204205,20204
2022-1-21,North Dakota,38,208047,2114
2022-1-21,Northern Mariana Islands,69,4166,21
2022-1-21,Ohio,39,2480566,31987
2022-1-21,Oklahoma,40,880342,11873
2022-1-21,Oregon,41,570892,5936
2022-1-21,Pennsylvania,42,2542816,39362
2022-1-21,Puerto Rico,72,466116,3631
2022-1-21,Rhode Island,44,327109,3240
2022-1-21,South Carolina,45,1265710,15108
2022-1-21,South Dakota,46,216656,2601
2022-1-21,Tennessee,47,1672693,21672
2022-1-21,Texas,48,5813105,78171
2022-1-21,Utah,49,826149,4030
2022-1-21,Vermont,50,96415,514
2022-1-21,Virgin Islands,78,14028,94
2022-1-21,Virginia,51,1451713,15853
2022-1-21,Washington,53,1157736,10474
2022-1-21,West Virginia,54,407131,5609
2022-1-21,Wisconsin,55,1446213,11946
2022-1-21,Wyoming,56,135369,1601
2022-1-22,Alabama,1,1137387,16826
2022-1-22,Alaska,2,194133,1027
2022-1-22,American Samoa,60,18,0
2022-1-22,Arizona,4,1729630,25557
2022-1-22,Arkansas,5,734834,9498
2022-1-22,California,6,7660930,78775
2022-1-22,Colorado,8,1186421,10974
2022-1-22,Connecticut,9,671674,9769
2022-1-22,Delaware,10,238501,2480
2022-1-22,District of Columbia,11,127200,1267
2022-1-22,Florida,12,5303818,63763
2022-1-22,Georgia,13,2171163,31066
2022-1-22,Guam,66,26726,277
2022-1-22,Hawaii,15,194451,1139
2022-1-22,Idaho,16,358143,4324
2022-1-22,Illinois,17,2777353,33446
2022-1-22,Indiana,18,1528366,20751
2022-1-22,Iowa,19,682363,8317
2022-1-22,Kansas,20,681740,7352
2022-1-22,Kentucky,21,1070343,12719
2022-1-22,Louisiana,22,1060022,15324
2022-1-22,Maine,23,166898,1698
2022-1-22,Maryland,24,932195,13069
2022-1-22,Massachusetts,25,1535986,21402
2022-1-22,Michigan,26,2118580,31466
2022-1-22,Minnesota,27,1216874,11291
2022-1-22,Mississippi,28,681382,10721
2022-1-22,Missouri,29,1275226,17253
2022-1-22,Montana,30,222716,2980
2022-1-22,Nebraska,31,413056,3569
2022-1-22,Nevada,32,614505,8736
2022-1-22,New Hampshire,33,257793,2135
2022-1-22,New Jersey,34,2058497,30746
2022-1-22,New Mexico,35,437934,6261
2022-1-22,New York,36,4666630,62632
2022-1-22,North Carolina,37,2204205,20204
2022-1-22,North Dakota,38,210525,2116
2022-1-22,Northern Mariana Islands,69,4208,22
2022-1-22,Ohio,39,2496243,31987
2022-1-22,Oklahoma,40,893913,11873
2022-1-22,Oregon,41,570892,5936
2022-1-22,Pennsylvania,42,2560167,39487
2022-1-22,Puerto Rico,72,471981,3673
2022-1-22,Rhode Island,44,327109,3240
2022-1-22,South Carolina,45,1265710,15108
2022-1-22,South Dakota,46,216656,2601
2022-1-22,Tennessee,47,1694357,21812
2022-1-22,Texas,48,5876122,78326
